0.032520325203252,0.111328125,0.201244813278008,0.291746641074856,0.368316831683168,0.39917695473251,0.49,0.523421588594705,0.6312625250501,0.73320537428023,0.777566539923954,0.813780260707635,0.840304182509506,0.831967213114754,0.890243902439024,0.89484126984127,0.899628252788104,0.896825396825397,0.902485659655832,0.911290322580645
0.00583657587548638,0.0555555555555556,0.148496240601504,0.246,0.285420944558522,0.404339250493097,0.460446247464503,0.564,0.649903288201161,0.724770642201835,0.75796178343949,0.797959183673469,0.852830188679245,0.848126232741617,0.860706860706861,0.87374749498998,0.903688524590164,0.895161290322581,0.90715667311412,0.909615384615385
0,0.0481927710843374,0.0946969696969697,0.191082802547771,0.250493096646943,0.381139489194499,0.398809523809524,0.52851711026616,0.628131021194605,0.717213114754098,0.733598409542744,0.802395209580838,0.84180790960452,0.846007604562738,0.852941176470588,0.87551867219917,0.912713472485769,0.885416666666667,0.897637795275591,0.9
0,0.0081799591002045,0.113871635610766,0.134920634920635,0.212062256809339,0.294589178356713,0.404255319148936,0.559223300970874,0.555772994129158,0.67490494296578,0.752083333333333,0.782857142857143,0.841046277665996,0.871794871794872,0.860655737704918,0.858078602620087,0.881742738589212,0.885826771653543,0.921455938697318,0.919449901768173
0,0,0.0337301587301587,0.111969111969112,0.207171314741036,0.289179104477612,0.458100558659218,0.465725806451613,0.528225806451613,0.648979591836735,0.700970873786408,0.793499043977055,0.81563126252505,0.797916666666667,0.860125260960334,0.850102669404518,0.905811623246493,0.897058823529412,0.890873015873016,0.913827655310621
0,0,0.0150093808630394,0.0974025974025974,0.140625,0.245436105476673,0.32046332046332,0.438775510204082,0.548582995951417,0.568138195777351,0.67237687366167,0.724,0.804597701149425,0.796218487394958,0.831533477321814,0.825742574257426,0.87819253438114,0.897795591182365,0.893939393939394,0.900634249471459
0,0,0.00397614314115308,0.0561330561330561,0.145098039215686,0.242616033755274,0.272727272727273,0.382892057026477,0.510162601626016,0.616731517509728,0.669921875,0.744329896907217,0.770491803278688,0.821218074656189,0.828685258964143,0.868217054263566,0.864150943396226,0.912175648702595,0.878846153846154,0.90546218487395
0,0,0,0.0440881763527054,0.115384615384615,0.176470588235294,0.328155339805825,0.362445414847162,0.476007677543186,0.517671517671518,0.623529411764706,0.713147410358566,0.764367816091954,0.803703703703704,0.855750487329435,0.848,0.865530303030303,0.863216266173752,0.88508064516129,0.903807615230461
0,0,0,0.0210325047801147,0.0796296296296296,0.170833333333333,0.240246406570842,0.334745762711864,0.469387755102041,0.516765285996055,0.598455598455598,0.683438155136268,0.776595744680851,0.813627254509018,0.829317269076305,0.866412213740458,0.884920634920635,0.881679389312977,0.885835095137421,0.863453815261044
0,0,0,0.00946969696969697,0.0744274809160305,0.158953722334004,0.162313432835821,0.271317829457364,0.364541832669323,0.521042084168337,0.550200803212851,0.68986083499006,0.746765249537893,0.802020202020202,0.771371769383698,0.828402366863905,0.859437751004016,0.860194174757282,0.875494071146245,0.881081081081081
0,0,0,0.00207900207900208,0.0359281437125748,0.10989010989011,0.188284518828452,0.233269598470363,0.343511450381679,0.395582329317269,0.553606237816764,0.671428571428571,0.705645161290323,0.768924302788845,0.800856531049251,0.837728194726166,0.836397058823529,0.854736842105263,0.860510805500982,0.891385767790262
0,0,0,0,0.0177514792899408,0.086,0.130879345603272,0.235173824130879,0.328155339805825,0.393305439330544,0.520153550863724,0.630522088353414,0.713131313131313,0.75959595959596,0.829457364341085,0.830227743271222,0.85140562248996,0.859183673469388,0.853211009174312,0.894168466522678
0,0,0,0,0.00209643605870021,0.0493358633776091,0.130260521042084,0.203557312252964,0.31237721021611,0.43859649122807,0.485239852398524,0.546610169491525,0.712153518123667,0.744047619047619,0.831349206349206,0.848484848484849,0.825490196078431,0.857433808553971,0.851774530271399,0.879828326180258
0,0,0,0,0.00203252032520325,0.0561330561330561,0.0878243512974052,0.207364341085271,0.225806451612903,0.372708757637475,0.417391304347826,0.558823529411765,0.636363636363636,0.748979591836735,0.763779527559055,0.823182711198428,0.835728952772074,0.859099804305284,0.869980879541109,0.890756302521008
0,0,0,0,0,0.00418410041841004,0.0662650602409639,0.12962962962963,0.195473251028807,0.311068702290076,0.439516129032258,0.547619047619048,0.598825831702544,0.678207739307536,0.743785850860421,0.786585365853659,0.834710743801653,0.82646420824295,0.857425742574257,0.89
0,0,0,0,0,0.0120481927710843,0.037037037037037,0.11018711018711,0.239171374764595,0.326171875,0.417293233082707,0.51252408477842,0.61849710982659,0.703853955375254,0.759443339960239,0.785575048732943,0.825147347740668,0.838137472283814,0.836501901140684,0.881526104417671
0,0,0,0,0,0.00410677618069815,0.0250521920668058,0.108411214953271,0.210084033613445,0.228260869565217,0.417695473251029,0.48742746615087,0.587473002159827,0.718199608610568,0.724950884086444,0.807392996108949,0.789256198347107,0.834285714285714,0.825335892514395,0.866019417475728
0,0,0,0,0,0,0.0177383592017738,0.0896414342629482,0.131416837782341,0.234439834024896,0.397590361445783,0.446529080675422,0.510288065843621,0.647749510763209,0.713709677419355,0.806706114398422,0.795833333333333,0.815899581589958,0.847389558232932,0.848368522072937
0,0,0,0,0,0,0.0062111801242236,0.0270833333333333,0.127490039840637,0.229411764705882,0.285087719298246,0.427255985267035,0.531128404669261,0.642147117296223,0.701461377870564,0.720588235294118,0.793456032719836,0.824701195219124,0.852941176470588,0.856858846918489
0,0,0,0,0,0,0.00203252032520325,0.0327552986512524,0.0833333333333333,0.191056910569106,0.289224952741021,0.36969696969697,0.511494252873563,0.557281553398058,0.72,0.732251521298174,0.789795918367347,0.84421052631579,0.840155945419103,0.8625
0,0,0,0,0,0,0,0.0176125244618395,0.092156862745098,0.145833333333333,0.21551724137931,0.33641404805915,0.474747474747475,0.594433399602386,0.678362573099415,0.747534516765286,0.747697974217311,0.825301204819277,0.805068226120858,0.846938775510204
